case_id,unit_id,source_text,eligible,detected,correct,placed,observed_text,notes
menu_ru@focus=0,ru073,Ежевика / Клубника,1,1,0,0,neon / to ultrasound,same output as baseline
menu_ru@focus=0,ru074,Тархун,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru075,Тропик-физ,1,1,1,0,Tropic,same output as baseline
menu_ru@focus=0,ru076,НАПИТКИ б/а,1,1,0,0,Drinks used,same output as baseline
menu_ru@focus=0,ru077,Глинтвейн б/а,1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru078,Эспрессо,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru079,Американо,1,1,0,0,"Ameri ""But",same output as baseline
menu_ru@focus=0,ru080,Капучино,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru081,Латте,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru082,По Вашему желанию мы приготовим Вам,1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru083,кофе на кокосовом молоке,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru084,ЧАЙ В ЧАЙНИКЕ,1,0,0,0,,lost: no OCR region/card
menu_ru@focus=0,ru085,"- черный Ассам, Сенча",1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru086,- молочный улун,1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru087,- ройбуш,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru088,- малина / розмарин,1,1,0,0,- Raspberry / Rimary,same output as baseline
menu_ru@focus=0,ru089,- облепиха / мед,1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru090,- яблочный пирог,1,1,0,0,-Eavenly pyro,same output as baseline
menu_ru@focus=0,ru091,СОКИ,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru092,Сок «РИЧ» в ассортименте,1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru093,"/томат, апельсин, яблоко, вишня,",1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru094,персик/,1,0,0,0,,same output as baseline
menu_ru@focus=0,ru095,"Вода ""БонАква"" с/г и б/г",1,0,0,0,,same output as baseline
menu_ru@focus=0,ru096,Кола / Фанта / Спрайт,1,1,0,0,Cola / Fan / Su,same output as baseline
menu_ru@focus=0,ru097,Швепс Биттер Лемон,1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru098,Морс клюквеный,1,1,0,0,Morse Clenvon,same output as baseline
menu_ru@focus=0,ru099,МИЛК ШЕЙКИ,1,1,0,0,"Milk Shaki M,",same output as baseline
menu_ru@focus=0,ru100,"Шоколад /мороженое, сироп, молоко/",1,1,0,0,[und],"region logged, no translation"
menu_ru@focus=0,ru101,"Клубника /мороженое, сироп, молоко/",1,1,0,0,KUCHDNIYA HIE RI = 250,same output as baseline
menu_ru@focus=0,ru102,"Ваниль /мороженое, сироп, молоко/",1,1,0,0,[und],"region logged, no translation"
browser_ru@focus=0,bru001,Кофе (article title),1,0,0,0,,output identical to baseline; a11y fast path; no card; source left visible
browser_ru@focus=0,bru002,Статья,1,1,1,1,Article,output identical to baseline; a11y fast path
browser_ru@focus=0,bru003,Обсуждение,1,1,1,1,Discussion,output identical to baseline; a11y fast path
browser_ru@focus=0,bru004,"Это текущая версия страницы,",1,1,1,1,This is the current version,output identical to baseline; a11y fast path
browser_ru@focus=0,bru005,"сохранённая LNTG в 11:40, 16 июня 2026",1,1,1,0,"of the page storec 11:40, June 16, 2026",output identical to baseline; a11y fast path; BORDERLINE correct; 'stored' clipped by neighbouring card
browser_ru@focus=0,bru006,(отмена правки 153564235 участника,1,1,0,0,cancel  dit 153564235 Participant,output identical to baseline; a11y fast path; 'edit' clipped to 'dit'; split cards
browser_ru@focus=0,bru007,СоколовМихаил (обс.) всё же это не статья,1,1,1,0,СоколовМихаил (об ) still this is not an article,output identical to baseline; a11y fast path; '(обс.)' partly covered
browser_ru@focus=0,bru008,Кофейные зёрна),1,1,0,0,Coffee Oil,output identical to baseline; a11y fast path; wrong: coffee beans
browser_ru@focus=0,bru009,. Вы просматриваете постоянную ссылку,1,1,1,1,You are viewing the permanent link,output identical to baseline; a11y fast path
browser_ru@focus=0,bru010,на эту версию.,1,1,1,1,to this version.,output identical to baseline; a11y fast path; same card as the previous line
browser_ru@focus=0,bru011,(разн.) ← Предыдущая версия | Текущая,1,1,0,0,| Current version (different.) |,output identical to baseline; a11y fast path; 'Previous version' lost and covered
browser_ru@focus=0,bru012,версия (разн.) | Следующая версия →,1,1,1,1,Next version → (different.),output identical to baseline; a11y fast path; BORDERLINE correct (different = diff)
browser_ru@focus=0,bru013,(разн.),1,1,1,1,(different.),output identical to baseline; a11y fast path; BORDERLINE correct
browser_ru@focus=0,bru014,"У этого термина существуют и другие значения, см. Кофе",1,1,0,0,,"output identical to baseline; a11y fast path; hidden under the 'Coffee (values)' card, no translation"
browser_ru@focus=0,bru015,(значения).,1,1,0,0,Coffee (values),output identical to baseline; a11y fast path; wrong sense (meanings); card covers the whole hatnote
browser_ru@focus=0,bru016,"Ко́фе (от араб. قهوة [qahwa/gahfa], через",1,1,0,0,"Coffe (from ırab Coffee ıahwa / gahfa], through",output identical to baseline; a11y fast path; fragmented link cards
browser_ru@focus=0,bru017,"нид. koffie, англ. coffee и устар. ко́фий, ко́фей[4]) —",1,0,0,0,,"output identical to baseline; a11y fast path; line hidden, no translation visible"
browser_ru@focus=0,bru018,напиток из жареных и перемолотых зёрен,1,1,0,0,) - Drink from fried and ground green,output identical to baseline; a11y fast path; 'green' for grains
browser_ru@focus=0,bru019,кофейного дерева или кофейного куста.,1,1,0,0,Coffee tree ... r caffeo kusta.,output identical to baseline; a11y fast path; second half untranslated
browser_ru@focus=0,bru020,Кофе (infobox header),1,0,0,0,,output identical to baseline; a11y fast path; no card
browser_ru@focus=0,bru021,[icon] search,0,1,0,0,To find,output identical to baseline; SPURIOUS card on an icon (a11y label)
browser_ru@focus=0,bru022,[icon] account,0,1,0,0,Custom navigation,output identical to baseline; SPURIOUS card on an icon (a11y label)
browser_ru@focus=0,bru023,[icon] language,0,1,0,0,Tongue,output identical to baseline; SPURIOUS card on an icon; wrong sense of Язык
browser_ru@focus=0,bru024,[icon] download,0,1,0,0,Download PDF,output identical to baseline; SPURIOUS card on an icon (a11y label)
browser_ru@focus=0,bru025,[icon] watch (star),0,1,0,0,Follo[w],output identical to baseline; SPURIOUS card on an icon (a11y label)
browser_ru@focus=0,bru026,[icon] edit,0,1,0,0,[E]dit,output identical to baseline; SPURIOUS card on an icon (a11y label)
browser_ru@a11y=0,bru001,Кофе (article title),1,1,1,1,Coffee,"OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru002,Статья,1,1,1,1,Article discussion,"OCR path (a11y=0), focus ru; one card for both tabs"
browser_ru@a11y=0,bru003,Обсуждение,1,1,1,1,Article discussion,"OCR path (a11y=0), focus ru; one card for both tabs"
browser_ru@a11y=0,bru004,"Это текущая версия страницы,",1,1,1,1,"And this is the current version of the page,","OCR path (a11y=0), focus ru; warning icon read as 'А'"
browser_ru@a11y=0,bru005,"сохранённая LNTG в 11:40, 16 июня 2026",1,1,1,1,"Saved MTS at 11:40, June 16, 2026","OCR path (a11y=0), focus ru; BORDERLINE correct (user name misread)"
browser_ru@a11y=0,bru006,(отмена правки 153564235 участника,1,1,1,1,(Cancel of Edit 153564235,"OCR path (a11y=0), focus ru; BORDERLINE correct ('by participant' lost)"
browser_ru@a11y=0,bru007,СоколовМихаил (обс.) всё же это не статья,1,1,1,1,"Sokolmikhail (OKD.) Nevertheless, this is not an article","OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru008,Кофейные зёрна),1,1,0,1,Coffee Oil),"OCR path (a11y=0), focus ru; wrong: coffee beans"
browser_ru@a11y=0,bru009,. Вы просматриваете постоянную ссылку,1,1,1,1,. You are viewing a permanent link.,"OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru010,на эту версию.,1,1,1,1,on this version.,"OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru011,(разн.) ← Предыдущая версия | Текущая,1,1,1,1,(different.) - Previous version of the current,"OCR path (a11y=0), focus ru; BORDERLINE correct"
browser_ru@a11y=0,bru012,версия (разн.) | Следующая версия →,1,1,1,1,Version (different.) Next version,"OCR path (a11y=0), focus ru; BORDERLINE correct"
browser_ru@a11y=0,bru013,(разн.),1,1,1,1,(diff.),"OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru014,"У этого термина существуют и другие значения, см. Кофе",1,1,1,1,"This term has other meanings, see Coffee","OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru015,(значения).,1,1,0,1,(value).,"OCR path (a11y=0), focus ru; wrong sense (meanings)"
browser_ru@a11y=0,bru016,"Ко́фе (от араб. قهوة [qahwa/gahfa], через",1,1,0,1,"CBFE (from Arab & 48 (Daphah / Date), through","OCR path (a11y=0), focus ru; Arabic and transcription garbled"
browser_ru@a11y=0,bru017,"нид. koffie, англ. coffee и устар. ко́фий, ко́фей[4]) —",1,1,0,1,"нид. Koyye, English. Sweeee and the statute. Cofi, coffee '!!)","OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru018,напиток из жареных и перемолотых зёрен,1,1,0,1,Drink of fried and ground green,"OCR path (a11y=0), focus ru; 'green' for grains"
browser_ru@a11y=0,bru019,кофейного дерева или кофейного куста.,1,1,1,1,Coffee tree or coffee bush.,"OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru020,Кофе (infobox header),1,1,1,1,Coffee,"OCR path (a11y=0), focus ru"
browser_ru@a11y=0,bru021,[icon] search,0,0,0,0,,icon; no card on the OCR path
browser_ru@a11y=0,bru022,[icon] account,0,0,0,0,,icon; no card on the OCR path
browser_ru@a11y=0,bru023,[icon] language,0,0,0,0,,icon; no card on the OCR path
browser_ru@a11y=0,bru024,[icon] download,0,0,0,0,,icon; no card on the OCR path
browser_ru@a11y=0,bru025,[icon] watch (star),0,0,0,0,,icon; no card on the OCR path
browser_ru@a11y=0,bru026,[icon] edit,0,0,0,0,,icon; no card on the OCR path
menu_fr@multiscale=0,fr001,Entrées,1,1,0,1,Entries,same scored output as baseline; French entrées = starters; 'Entries' misleading
menu_fr@multiscale=0,fr002,Salade Niçoise. (Entrées),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@multiscale=0,fr003,Vol-au-vent aux fruits de mer et aux (Entrées),1,1,0,0,Vol-au-wind with seafood and,same scored output as baseline; BORDERLINE correct (dish name mangled); clipped
menu_fr@multiscale=0,fr004,champignons. (Entrées),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@multiscale=0,fr005,Galettes de poulet. (Entrées),1,1,1,0,Chicken pancakes.,same scored output as baseline; BORDERLINE correct (galette); card covers the English description line below
menu_fr@multiscale=0,fr006,Soupe et Salades,1,1,1,1,Soup and salads,same scored output as baseline; 
menu_fr@multiscale=0,fr007,Soupe du Jour,1,1,1,0,Soup of the day,same scored output as baseline; clipped to 'Soup of the'; covers start of next line
menu_fr@multiscale=0,fr008,Salade Niçoise. (Soupe 1),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@multiscale=0,fr009,Salade Niçoise. (Soupe 2),1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage 'Saab Monet')
menu_fr@multiscale=0,fr010,Salade de Concombre.,1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage via Russian OCR)
menu_fr@multiscale=0,fr011,Les Plats Principaux,1,1,1,1,Main dishes,same scored output as baseline; 
menu_fr@multiscale=0,fr012,Fricandeaux de Bœuf.,1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage via Russian OCR)
menu_fr@multiscale=0,fr013,Vol-au-vent aux fruits de mer et aux (Plats),1,1,0,0,Vol-au-wind with seafood and,same scored output as baseline; BORDERLINE correct; clipped
menu_fr@multiscale=0,fr014,champignons (Plats),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@multiscale=0,fr015,Salade Niçoise. (Plats),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@multiscale=0,fr016,Galettes de poulet. (Plats),1,1,1,0,Chicken pancakes,same scored output as baseline; BORDERLINE correct; card covers the English description line below
menu_fr@multiscale=0,fr017,Les Desserts,1,1,0,0,,same scored output as baseline; logged [und]; no card; transparent to English readers
menu_fr@multiscale=0,fr018,Mousse au Chocolat.,1,1,1,0,Chocolate mousse.,same scored output as baseline; card covers the English description line below
menu_fr@multiscale=0,fr019,Tarte Bourdaloue.,1,1,0,0,Hair Wari Ya.,same scored output as baseline; still read by Russian OCR in v2
menu_fr@multiscale=0,fr020,Mi-cuit au chocolat,1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage via Russian OCR)
menu_fr@multiscale=0,fr021,CAFÉ BIGOT,0,0,0,0,,same scored output as baseline; DISPUTED: proper name excluded; no card in v2 (v1 garbage card)
menu_fr@multiscale=0,fr022,ROUGE,0,0,0,0,,same scored output as baseline; DISPUTED: proper name excluded; no card in v2 (v1 garbage card)
menu_fr@multiscale=0,fr023,"Cream and egg, poached vegetables and bacon.",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr024,"From the Cote D'Azur region of France. Lettuce, (1)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr025,"tomatoes, bell pepper, green beans, spring (1)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr026,"onions, potatoes, egg, olives, anchovies, capers (1)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr027,and tuna. (1),0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr028,Small cylindrical mold or basket made of leaf or (left),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr029,puff pastry dough. Salted. (left),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr030,"Chicken, mushrooms and truffle bechamel. (left)",0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr031,Ask your server for our chef's daily soup,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr032,selection 7,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr033,"Salad from the Cote D'Azur of France. Tomato, (left)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr034,"red peppers, onion, lettuce, potatoes, beans, (left)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr035,"boiled eggs, tuna in oil and olives 15",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr036,"From the Cote D'Azur region of France. Lettuce, (2)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr037,"tomatoes, bell pepper, green beans, spring (2)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr038,"onions, potatoes, egg, olives, anchovies, capers (2)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr039,and tuna. 20,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr040,"Baby cucumber, dried wakame seaweed, fresh",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr041,"mint, fresh cilantro or parsley, green onion, rice",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr042,vinegar 20,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr043,Consumer Advisory. Consuming raw or,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr044,"undercooked meats, poultry, seafood, shellfish, or",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr045,eggs may increase your risk of foodborne illness,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr046,YOUR LOGO,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr047,FRENCH MENU,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr048,Editable french menu,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr049,templates at EDIT.org,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr050,"Stew, onion, tomato and other vegetables.",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr051,Beef stew cooked in Burgundy red wine and,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr052,"flavored with garlic, onions, carrots, salt and a",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr053,bouquet garni.,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr054,Small cylindrical mold or basket made of leaf (right),0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr055,or puff pastry dough. Salted. 20,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr056,"Salad from the Cote D'Azur of France. Tomato, (right)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr057,"red peppers, onion, lettuce, potatoes, beans, (right)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr058,"boiled eggs, tuna in oil and olives",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr059,"Chicken, mushrooms and truffle bechamel (right)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr060,"Whipped egg whites, chocolate mousse and",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr061,fruit mousse.,0,1,0,0,Fruit foam.,same scored output as baseline; SPURIOUS card on English text; English read as French
menu_fr@multiscale=0,fr062,Delicious pear and almond cream tart.,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr063,Small chocolate sponge cake with melted,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr064,interior.,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@multiscale=0,fr065,Copy text from image (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr066,Share (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr067,Edit (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr068,Lens (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@multiscale=0,fr069,Delete (Photos UI),0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr001,Entrées,1,1,0,1,Entries,same scored output as baseline; French entrées = starters; 'Entries' misleading
menu_fr@tesseract=0,fr002,Salade Niçoise. (Entrées),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@tesseract=0,fr003,Vol-au-vent aux fruits de mer et aux (Entrées),1,1,0,0,Vol-au-wind with seafood and,same scored output as baseline; BORDERLINE correct (dish name mangled); clipped
menu_fr@tesseract=0,fr004,champignons. (Entrées),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@tesseract=0,fr005,Galettes de poulet. (Entrées),1,1,1,0,Chicken pancakes.,same scored output as baseline; BORDERLINE correct (galette); card covers the English description line below
menu_fr@tesseract=0,fr006,Soupe et Salades,1,1,1,1,Soup and salads,same scored output as baseline; 
menu_fr@tesseract=0,fr007,Soupe du Jour,1,1,1,0,Soup of the day,same scored output as baseline; clipped to 'Soup of the'; covers start of next line
menu_fr@tesseract=0,fr008,Salade Niçoise. (Soupe 1),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@tesseract=0,fr009,Salade Niçoise. (Soupe 2),1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage 'Saab Monet')
menu_fr@tesseract=0,fr010,Salade de Concombre.,1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage via Russian OCR)
menu_fr@tesseract=0,fr011,Les Plats Principaux,1,1,1,1,Main dishes,same scored output as baseline; 
menu_fr@tesseract=0,fr012,Fricandeaux de Bœuf.,1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage via Russian OCR)
menu_fr@tesseract=0,fr013,Vol-au-vent aux fruits de mer et aux (Plats),1,1,0,0,Vol-au-wind with seafood and,same scored output as baseline; BORDERLINE correct; clipped
menu_fr@tesseract=0,fr014,champignons (Plats),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@tesseract=0,fr015,Salade Niçoise. (Plats),1,1,0,0,,same scored output as baseline; logged [und]; no card
menu_fr@tesseract=0,fr016,Galettes de poulet. (Plats),1,1,1,0,Chicken pancakes,same scored output as baseline; BORDERLINE correct; card covers the English description line below
menu_fr@tesseract=0,fr017,Les Desserts,1,1,0,0,,same scored output as baseline; logged [und]; no card; transparent to English readers
menu_fr@tesseract=0,fr018,Mousse au Chocolat.,1,1,1,0,Chocolate mousse.,same scored output as baseline; card covers the English description line below
menu_fr@tesseract=0,fr019,Tarte Bourdaloue.,1,1,0,0,,logged [und]; the wrong Russian-OCR card 'Hair Wari Ya.' is gone
menu_fr@tesseract=0,fr020,Mi-cuit au chocolat,1,1,0,0,,same scored output as baseline; logged [und]; no card (v1 garbage via Russian OCR)
menu_fr@tesseract=0,fr021,CAFÉ BIGOT,0,0,0,0,,same scored output as baseline; DISPUTED: proper name excluded; no card in v2 (v1 garbage card)
menu_fr@tesseract=0,fr022,ROUGE,0,0,0,0,,same scored output as baseline; DISPUTED: proper name excluded; no card in v2 (v1 garbage card)
menu_fr@tesseract=0,fr023,"Cream and egg, poached vegetables and bacon.",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr024,"From the Cote D'Azur region of France. Lettuce, (1)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr025,"tomatoes, bell pepper, green beans, spring (1)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr026,"onions, potatoes, egg, olives, anchovies, capers (1)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr027,and tuna. (1),0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr028,Small cylindrical mold or basket made of leaf or (left),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr029,puff pastry dough. Salted. (left),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr030,"Chicken, mushrooms and truffle bechamel. (left)",0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr031,Ask your server for our chef's daily soup,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr032,selection 7,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr033,"Salad from the Cote D'Azur of France. Tomato, (left)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr034,"red peppers, onion, lettuce, potatoes, beans, (left)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr035,"boiled eggs, tuna in oil and olives 15",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr036,"From the Cote D'Azur region of France. Lettuce, (2)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr037,"tomatoes, bell pepper, green beans, spring (2)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr038,"onions, potatoes, egg, olives, anchovies, capers (2)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr039,and tuna. 20,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr040,"Baby cucumber, dried wakame seaweed, fresh",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr041,"mint, fresh cilantro or parsley, green onion, rice",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr042,vinegar 20,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr043,Consumer Advisory. Consuming raw or,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr044,"undercooked meats, poultry, seafood, shellfish, or",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr045,eggs may increase your risk of foodborne illness,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr046,YOUR LOGO,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr047,FRENCH MENU,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr048,Editable french menu,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr049,templates at EDIT.org,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr050,"Stew, onion, tomato and other vegetables.",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr051,Beef stew cooked in Burgundy red wine and,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr052,"flavored with garlic, onions, carrots, salt and a",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr053,bouquet garni.,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr054,Small cylindrical mold or basket made of leaf (right),0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr055,or puff pastry dough. Salted. 20,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr056,"Salad from the Cote D'Azur of France. Tomato, (right)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr057,"red peppers, onion, lettuce, potatoes, beans, (right)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr058,"boiled eggs, tuna in oil and olives",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr059,"Chicken, mushrooms and truffle bechamel (right)",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr060,"Whipped egg whites, chocolate mousse and",0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr061,fruit mousse.,0,1,0,0,Fruit foam.,same scored output as baseline; SPURIOUS card on English text; English read as French
menu_fr@tesseract=0,fr062,Delicious pear and almond cream tart.,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr063,Small chocolate sponge cake with melted,0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr064,interior.,0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
menu_fr@tesseract=0,fr065,Copy text from image (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr066,Share (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr067,Edit (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr068,Lens (Photos UI),0,0,0,0,,same scored output as baseline; English; no card
menu_fr@tesseract=0,fr069,Delete (Photos UI),0,0,0,0,,same scored output as baseline; English; no card in v2 (v1 had a spurious card)
browser_es@multiscale=0,bes001,Café (article title),1,1,0,0,,same scored output as baseline; logged [und]; no card; 'Café' reads as a coffee shop to English readers
browser_es@multiscale=0,bes002,bebida elaborada a base de granos de café,1,1,1,1,Coffee beans-based drink,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes003,"Esta es la versión actual de esta página,",1,1,1,1,"This is the current version of this page,",same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes004,editada a las 15:02 22 sep 2026 por,1,1,0,0,,same scored output as baseline; logged [und]; no card
